reference				full								truncated																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
x	eta	u	qx	x	y	h	z	eta	qx	qy	u	x	y	h	z	eta	qx	qy	u																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.58041958	0.5	0	0	-16.25	0	0.495575458	0	0.495575458	0.009290131	-1.25E-03	0.018746148	-15.9375	0	0.498872995	0	0.498872995	0.001338119	-6.47E-08	0.002682284																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.54045954	0.5	0	0	-16.0937996	0	0.493468165	0	0.493468165	0.013950465	-4.37E-04	0.028270244	-15.7812004	0	0.493814975	0	0.493814975	0.011791478	1.58E-08	0.023878332																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.5004995	0.5	0	0	-15.9375	0	0.497333199	0	0.497333199	0.005219937	9.86E-04	0.010495854	-15.625	0	0.507765532	0	0.507765532	-2.22E-02	1.53E-07	-0.043765217																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.46053946	0.5	0	0	-15.7812004	0	0.491690785	0	0.491690785	0.016698331	1.83E-03	0.03396104	-15.4687996	0	0.487763554	0	0.487763554	0.012877342	8.11E-08	0.026400788																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.42057942	0.5	0	0	-15.625	0	0.507156312	0	0.507156312	-0.020418448	1.41E-03	-0.040260661	-15.3125	0	0.556902945	0	0.556902945	-0.201225236	2.65E-07	-0.361329093																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.38061938	0.5	0	0	-15.4687996	0	0.489833534	0	0.489833534	0.010539315	9.62E-04	0.021516115	-15.1562004	0	0.723522484	0	0.723522484	-0.688095689	8.32E-07	-0.951035668																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.34065934	0.5	0	0	-15.3125	0	0.564517438	0	0.564517438	-0.220150173	2.88E-03	-0.389979402	-15	0	0.771142006	0	0.771142006	-0.854272008	9.72E-07	-1.107801159																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.3006993	0.5	0	0	-15.1562004	0	0.729878724	0	0.729878724	-0.703696489	2.22E-03	-0.964127965	-14.8437996	0	0.76525104	0	0.76525104	-0.838243008	8.54E-07	-1.095383037																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.26073926	0.5	0	0	-15	0	0.772011995	0	0.772011995	-0.853582501	3.77E-04	-1.105659636	-14.6875	0	0.757217526	0	0.757217526	-0.812264442	8.99E-07	-1.072696305																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.22077922	0.5	0	0	-14.8437996	0	0.766169488	0	0.766169488	-0.839149475	1.11E-03	-1.095253058	-14.5312004	0	0.74840951	0	0.74840951	-0.783785939	9.33E-07	-1.047268813																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.18081918	0.5	0	0	-14.6875	0	0.757933736	0	0.757933736	-0.812876761	-6.78E-04	-1.072490539	-14.375	0	0.739140987	0	0.739140987	-0.756078959	9.02E-07	-1.022915753																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.14085914	0.5	0	0	-14.5312004	0	0.748769999	0	0.748769999	-0.78355211	-2.35E-03	-1.04645233	-14.2187996	0	0.731214523	0	0.731214523	-0.731685996	9.02E-07	-1.000644781																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.1008991	0.5	0	0	-14.375	0	0.739568233	0	0.739568233	-0.75543046	-1.55E-03	-1.021447956	-14.0625	0	0.724723995	0	0.724723995	-0.71498847	8.98E-07	-0.986566576																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.06093906	0.5	0	0	-14.2187996	0	0.731874228	0	0.731874228	-0.731310725	-0.00105977	-0.999230055	-13.9062004	0	0.720485508	0	0.720485508	-0.704175532	8.20E-07	-0.97736252																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-19.02097902	0.5	0	0	-14.0625	0	0.725684762	0	0.725684762	-0.714779973	-0.001056311	-0.984973105	-13.75	0	0.716812074	0	0.716812074	-0.697042048	7.55E-07	-0.972419513																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.98101898	0.5	0	0	-13.9062004	0	0.721572995	0	0.721572995	-0.704370737	-0.000333857	-0.976160058	-13.5937996	0	0.713179052	0	0.713179052	-0.68928647	7.68E-07	-0.96649848																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.94105894	0.5	0	0	-13.75	0	0.718147039	0	0.718147039	-0.697554946	0.000750712	-0.971326077	-13.4375	0	0.708763063	0	0.708763063	-0.678688467	7.41E-07	-0.95756749																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.9010989	0.5	0	0	-13.5937996	0	0.714612246	0	0.714612246	-0.689633846	0.000602239	-0.965046219	-13.2812004	0	0.703372061	0	0.703372061	-0.664443433	7.13E-07	-0.944654287																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.86113886	0.5	0	0	-13.4375	0	0.710008502	0	0.710008502	-0.678743064	-0.000716732	-0.955964699	-13.125	0	0.697038054	0	0.697038054	-0.647549927	6.90E-07	-0.929002259																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.82117882	0.5	0	0	-13.2812004	0	0.704475522	0	0.704475522	-0.664266109	-0.001664568	-0.94292291	-12.9687996	0	0.690153539	0	0.690153539	-0.628635526	6.40E-07	-0.910863294																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.78121878	0.5	0	0	-13.125	0	0.698208749	0	0.698208749	-0.646910727	-1.83E-03	-0.926529105	-12.8125	0	0.683034599	0	0.683034599	-0.60879004	6.41E-07	-0.891301906																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.74125874	0.5	0	0	-12.9687996	0	0.691443503	0	0.691443503	-0.627660275	-0.0019703	-0.907753522	-12.6562004	0	0.675660551	0	0.675660551	-0.58931452	6.85E-07	-0.872205013																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.7012987	0.5	0	0	-12.8125	0	0.684327722	0	0.684327722	-0.607494831	-0.001816897	-0.887725006	-12.5	0	0.668191075	0	0.668191075	-0.569877028	6.88E-07	-0.852865369																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.66133866	0.5	0	0	-12.6562004	0	0.676914513	0	0.676914513	-0.587064505	-1.82E-04	-0.867265354	-12.3437996	0	0.660661042	0	0.660661042	-0.549919009	6.40E-07	-0.832376929																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.62137862	0.5	0	0	-12.5	0	0.669362485	0	0.669362485	-0.56631732	1.86E-03	-0.846054765	-12.1875	0	0.653121054	0	0.653121054	-0.529273987	5.78E-07	-0.810376551																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.58141858	0.5	0	0	-12.3437996	0	0.661697268	0	0.661697268	-0.545586646	2.79E-03	-0.824526067	-12.0312004	0	0.645561039	0	0.645561039	-0.508190989	4.97E-07	-0.78720827																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.54145854	0.5	0	0	-12.1875	0	0.654055715	0	0.654055715	-0.52523154	2.66E-03	-0.803037919	-11.875	0	0.637990475	0	0.637990475	-0.48664996	4.26E-07	-0.76278562																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.5014985	0.5	0	0	-12.0312004	0	0.646389484	0	0.646389484	-0.504898429	1.84E-03	-0.781105574	-11.7187996	0	0.630322516	0	0.630322516	-0.465143472	4.32E-07	-0.737945195																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.46153846	0.5	0	0	-11.875	0	0.638621509	0	0.638621509	-0.484285414	8.51E-04	-0.758329319	-11.5625	0	0.622570515	0	0.622570515	-0.444600493	5.32E-07	-0.714136764																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.42157842	0.5	0	0	-11.7187996	0	0.630749464	0	0.630749464	-0.463866174	0.000199041	-0.735420639	-11.4062004	0	0.614817977	0	0.614817977	-0.425318986	6.32E-07	-0.691780335																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
-18.38161838	0.5	0	0	-11.5625	0	0.62278676	0	0.62278676	-0.443776399	-2.17E-05	-0.712565564	-11.25	0	0.607033968	0	0.607033968	-0.406701952	6.19E-07	-0.669982198																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
